ProductCode,ProductName,Category,PieceType,ColorOption,Description,Dimensions,WeightLbs,WeightSource,MainFeatures,ImageCount,MainImage,SourceUrl
207051Q-S5,Brantford 5-piece Queen Bedroom Set Coastal White,Bedroom Sets,Queen Bed,Coastal White / Queen / 5,"The bedroom set brings contemporary style and functionality to any space. Anchored by a sleek panel bed with a slatted headboard, this set blends clean lines with a refined aesthetic. Crafted from engineered wood with a durable laminate veneer, each piece ensures long-lasting durability. Matte dark bronze hardware provides a stylish contrast, enhancing the modern appeal. Designed for both style and practicality, this bedroom set creates a cohesive and sophisticated sleeping space.","63""w x 85.75""d x 52.25""h",86.84,coasterfurniture.com listed,"Bedroom set centered around a sleek panel bed with a slatted headboard | Clean lines and minimalist details complement contemporary interiors | Coastal white finish brings a fresh, light, and airy aesthetic | Durable laminate veneer resists scratches, stains, and everyday wear | Matte dark bronze hardware adds a stylish, modern contrast | Sturdy engineered wood construction ensures long-lasting durability",19,207051Q-S5-1.jpg,https://www.coasterfurniture.com/furniture/category/Bedroom-Sets/Brantford-Bedroom-Set/207041Q-S5
207041Q-S4,Brantford 4-piece Queen Bedroom Set Barrel Oak,Bedroom Sets,Queen Bed,Barrel Oak / Queen / 4,"The bedroom set brings contemporary style and functionality to any space. Anchored by a sleek panel bed with a slatted headboard, this set blends clean lines with a refined aesthetic. Crafted from engineered wood with a durable laminate veneer, each piece ensures long-lasting durability. Matte dark bronze hardware provides a stylish contrast, enhancing the modern appeal. Designed for both style and practicality, this bedroom set creates a cohesive and sophisticated sleeping space.","63""w x 85.75""d x 52.25""h",86.84,coasterfurniture.com listed,"Barrel oak finish enhances the warm, natural wood grain-inspired look | Bedroom set centered around a sleek panel bed with a slatted headboard | Clean lines and minimalist details complement contemporary interiors | Durable laminate veneer resists scratches, stains, and everyday wear | Matte dark bronze hardware adds a stylish, modern contrast | Sturdy engineered wood construction ensures long-lasting durability",19,207041Q-S4-1.jpg,https://www.coasterfurniture.com/furniture/category/Bedroom-Sets/Brantford-Bedroom-Set/207041Q-S5
207041Q-S5,Brantford 5-piece Queen Bedroom Set Barrel Oak,Bedroom Sets,Queen Bed,Barrel Oak / Queen / 5,"The bedroom set brings contemporary style and functionality to any space. Anchored by a sleek panel bed with a slatted headboard, this set blends clean lines with a refined aesthetic. Crafted from engineered wood with a durable laminate veneer, each piece ensures long-lasting durability. Matte dark bronze hardware provides a stylish contrast, enhancing the modern appeal. Designed for both style and practicality, this bedroom set creates a cohesive and sophisticated sleeping space.","63""w x 85.75""d x 52.25""h",86.84,coasterfurniture.com listed,"Barrel oak finish enhances the warm, natural wood grain-inspired look | Bedroom set centered around a sleek panel bed with a slatted headboard | Clean lines and minimalist details complement contemporary interiors | Durable laminate veneer resists scratches, stains, and everyday wear | Matte dark bronze hardware adds a stylish, modern contrast | Sturdy engineered wood construction ensures long-lasting durability",20,207041Q-S5-1.jpg,https://www.coasterfurniture.com/furniture/category/Bedroom-Sets/Brantford-Bedroom-Set/207041Q-S5
224961KE-S4,Marmore 4-piece Eastern King Bedroom Set White,Bedroom Sets,Eastern King Bed,Eastern King / 4,"Coordinated panels, mirrored accents, and embossed herringbone patterning bring this bedroom set together in a polished modern Italian statement. The upholstered bed introduces boucle texture and touch LED lighting at the headboard, while the case pieces add organized storage and reflective detail through acrylic legs, chrome hardware, and framed surfaces. Cord management in the nightstand and LED lighting in the mirror extend the set’s everyday function.","79.25""w x 85.75""d x 64""h",152.18,coasterfurniture.com listed,Four-piece eastern king bedroom set features a coordinated modern Italian design | Nightstand includes cord management access for bedside convenience | Dresser offers organized drawer storage and a mirror with touch LED light | Upholstered LED headboard adds boucle texture and ambient bedroom light | Herringbone panels and mirror accents create layered visual dimension | Acrylic legs and chrome hardware complete the polished white finish,19,224961KE-S4-1.jpg,https://www.coasterfurniture.com/furniture/category/Bedroom-Sets/Marmore-Bedroom-Set/224961Q-S5
224961KE-S5,Marmore 5-piece Eastern King Bedroom Set White,Bedroom Sets,Eastern King Bed,Eastern King / 5,"Coordinated panels, mirrored accents, and embossed herringbone patterning bring this bedroom set together in a polished modern Italian statement. The upholstered bed introduces boucle texture and touch LED lighting at the headboard, while the case pieces add organized storage and reflective detail through acrylic legs, chrome hardware, and framed surfaces. Cord management in the nightstand and LED lighting in the mirror extend the set’s everyday function.","79.25""w x 85.75""d x 64""h",152.18,coasterfurniture.com listed,Five-piece eastern king bedroom set features a coordinated modern Italian design | Nightstand includes cord management access for bedside convenience | Dresser and chest expand organized bedroom storage capacity | Upholstered LED headboard adds boucle texture and ambient bedroom light | Herringbone panels and mirror accents create layered visual dimension | Acrylic legs and chrome hardware complete the polished white finish,20,224961KE-S5-1.jpg,https://www.coasterfurniture.com/furniture/category/Bedroom-Sets/Marmore-Bedroom-Set/224961Q-S5
224961Q-S4,Marmore 4-piece Queen Bedroom Set White,Bedroom Sets,Queen Bed,Queen / 4,"Coordinated panels, mirrored accents, and embossed herringbone patterning bring this bedroom set together in a polished modern Italian statement. The upholstered bed introduces boucle texture and touch LED lighting at the headboard, while the case pieces add organized storage and reflective detail through acrylic legs, chrome hardware, and framed surfaces. Cord management in the nightstand and LED lighting in the mirror extend the set’s everyday function.","63.5""w x 85.75""d x 64""h",130.76,coasterfurniture.com listed,Four-piece queen bedroom set features a coordinated modern Italian design | Nightstand includes cord management access for bedside convenience | Dresser offers organized drawer storage and a mirror with touch LED light | Upholstered LED headboard adds boucle texture and ambient bedroom light | Herringbone panels and mirror accents create layered visual dimension | Acrylic legs and chrome hardware complete the polished white finish,19,224961Q-S4-1.jpg,https://www.coasterfurniture.com/furniture/category/Bedroom-Sets/Marmore-Bedroom-Set/224961Q-S5
224961Q-S5,Marmore 5-piece Queen Bedroom Set White,Bedroom Sets,Queen Bed,Queen / 5,"Coordinated panels, mirrored accents, and embossed herringbone patterning bring this bedroom set together in a polished modern Italian statement. The upholstered bed introduces boucle texture and touch LED lighting at the headboard, while the case pieces add organized storage and reflective detail through acrylic legs, chrome hardware, and framed surfaces. Cord management in the nightstand and LED lighting in the mirror extend the set’s everyday function.","63.5""w x 85.75""d x 64""h",130.76,coasterfurniture.com listed,Five-piece queen bedroom set features a coordinated modern Italian design | Nightstand includes cord management access for bedside convenience | Dresser and chest expand organized bedroom storage capacity | Upholstered LED headboard adds boucle texture and ambient bedroom light | Herringbone panels and mirror accents create layered visual dimension | Acrylic legs and chrome hardware complete the polished white finish,20,224961Q-S5-1.jpg,https://www.coasterfurniture.com/furniture/category/Bedroom-Sets/Marmore-Bedroom-Set/224961Q-S5
223161KE-S4B,Lorient 4-piece Eastern King Bedroom Set Black,Bedroom Sets,Eastern King Bed,,"This bedroom set transforms everyday rest into a radiant retreat, blending plush textures with ambient light. Upholstered in a black velvet, each piece is trimmed in LED lighting for a soft glow. The dresser features a built-in flame visualizer with a clear tempered glass top and wireless remote. Paired with a tufted LED wingback bed, solid rubberwood legs nightstand with dual USB ports, and a light-framed mirror, the collection balances comfort with luminous elegance.","95.5""w x 92.5""d x 63.25""h",252.48,coasterfurniture.com listed,"Bedroom set fully wrapped in a black velvet for rich contrast and soft texture | Crystal knobs, solid rubberwood legs, dovetail joinery, and LED mirror lighting complete the look | Dresser includes flame visualizer (no heat) with LED trim and wireless remote control | Nightstand includes dual USB charging with USB-A and USB-C for bedside convenience | Tempered glass tops on dresser and nightstand add polish and durable surface finish | Wingback bed features tufted headboard with LED crown accent and sculpted profile",20,223161KE-S4B-1.jpg,https://www.coasterfurniture.com/furniture/category/Bedroom-Sets/Lorient-Bedroom-Set/223161Q-S5B
223161KE-S5B,Lorient 5-piece Eastern King Bedroom Set Black,Bedroom Sets,Eastern King Bed,,"This bedroom set transforms everyday rest into a radiant retreat, blending plush textures with ambient light. Upholstered in a black velvet, each piece is trimmed in LED lighting for a soft glow. The dresser features a built-in flame visualizer with a clear tempered glass top and wireless remote. Paired with a tufted LED wingback bed, solid rubberwood legs nightstand with dual USB ports, and a light-framed mirror, the collection balances comfort with luminous elegance.","95.5""w x 92.5""d x 63.25""h",252.48,coasterfurniture.com listed,"Crystal knobs, solid rubberwood legs, dovetail joinery, and LED mirror lighting complete the look | Dresser includes flame visualizer (no heat) with LED trim and wireless remote control | Nightstand includes dual USB charging with USB-A and USB-C for bedside convenience | Tempered glass tops on dresser and nightstand add polish and durable surface finish | Wingback bed features tufted headboard with LED crown accent and sculpted profile | Bedroom set fully wrapped in a black velvet for rich contrast and soft texture",20,223161KE-S5B-1.jpg,https://www.coasterfurniture.com/furniture/category/Bedroom-Sets/Lorient-Bedroom-Set/223161Q-S5B
223161KW-S5B,Lorient 5-piece California King Bedroom Set Black,Bedroom Sets,California King Bed,,"This bedroom set transforms everyday rest into a radiant retreat, blending plush textures with ambient light. Upholstered in a black velvet, each piece is trimmed in LED lighting for a soft glow. The dresser features a built-in flame visualizer with a clear tempered glass top and wireless remote. Paired with a tufted LED wingback bed, solid rubberwood legs nightstand with dual USB ports, and a light-framed mirror, the collection balances comfort with luminous elegance.","91.5""w x 96""d x 63.25""h",246.96,coasterfurniture.com listed,"Bedroom set fully wrapped in a black velvet for rich contrast and soft texture | Wingback bed features tufted headboard with LED crown accent and sculpted profile | Dresser includes flame visualizer (no heat) with LED trim and wireless remote control | Tempered glass tops on dresser and nightstand add polish and durable surface finish | Nightstand includes dual USB charging with USB-A and USB-C for bedside convenience | Crystal knobs, solid rubberwood legs, dovetail joinery, and LED mirror lighting complete the look",20,223161KW-S5B-1.jpg,https://www.coasterfurniture.com/furniture/category/Bedroom-Sets/Lorient-Bedroom-Set/223161Q-S5B
223161KW-S4B,Lorient 4-piece California King Bedroom Set Black,Bedroom Sets,California King Bed,,"This bedroom set transforms everyday rest into a radiant retreat, blending plush textures with ambient light. Upholstered in a black velvet, each piece is trimmed in LED lighting for a soft glow. The dresser features a built-in flame visualizer with a clear tempered glass top and wireless remote. Paired with a tufted LED wingback bed, solid rubberwood legs nightstand with dual USB ports, and a light-framed mirror, the collection balances comfort with luminous elegance.","91.5""w x 96""d x 63.25""h",246.96,coasterfurniture.com listed,"Bedroom set fully wrapped in a black velvet for rich contrast and soft texture | Wingback bed features tufted headboard with LED crown accent and sculpted profile | Dresser includes flame visualizer (no heat) with LED trim and wireless remote control | Tempered glass tops on dresser and nightstand add polish and durable surface finish | Nightstand includes dual USB charging with USB-A and USB-C for bedside convenience | Crystal knobs, solid rubberwood legs, dovetail joinery, and LED mirror lighting complete the look",20,223161KW-S4B-1.jpg,https://www.coasterfurniture.com/furniture/category/Bedroom-Sets/Lorient-Bedroom-Set/223161Q-S5B
223161KW-S4,Lorient 4-piece California King Bedroom Set Black,Bedroom Sets,California King Bed,,"Unite form and function in this bedroom set, where sculpted glamour meets modern refinement. Each piece is wrapped in a black velvet with quilted textures, crystal knobs, and reflective acrylic accents. The dresser features a clear tempered glass top and LED case lighting without the fireplace insert. Combined with the LED wingback bed, USB nightstand, and shaped frame mirror, the set delivers soft sophistication with everyday practicality.","91.5""w x 96""d x 63.25""h",246.96,coasterfurniture.com listed,"Bedroom set upholstered in a black velvet with quilted fronts and soft sheen | LED-lit wingback bed with tufted crown and sculpted sides creates a dramatic focal point | Dresser features eight drawers, LED trim, and a clear tempered glass top surface | Nightstand includes dual USB ports with USB-A and USB-C for smart device charging | Shaped frame mirror with built-in LED light for bright, flattering view | Solid rubberwood legs, crystal knobs, dovetail drawers, and metal extension glides enhance durability",20,223161KW-S4-1.jpg,https://www.coasterfurniture.com/furniture/category/Bedroom-Sets/Lorient-Bedroom-Set/223161Q-S5B
223161KE-S4,Lorient 4-piece Eastern King Bedroom Set Black,Bedroom Sets,Eastern King Bed,,"Unite form and function in this bedroom set, where sculpted glamour meets modern refinement. Each piece is wrapped in a black velvet with quilted textures, crystal knobs, and reflective acrylic accents. The dresser features a clear tempered glass top and LED case lighting without the fireplace insert. Combined with the LED wingback bed, USB nightstand, and shaped frame mirror, the set delivers soft sophistication with everyday practicality.","95.5""w x 92.5""d x 63.25""h",252.48,coasterfurniture.com listed,"Bedroom set upholstered in a black velvet with quilted fronts and soft sheen | LED-lit wingback bed with tufted crown and sculpted sides creates a dramatic focal point | Dresser features eight drawers, LED trim, and a clear tempered glass top surface | Nightstand includes dual USB ports with USB-A and USB-C for smart device charging | Shaped frame mirror with built-in LED light for bright, flattering view | Solid rubberwood legs, crystal knobs, dovetail drawers, and metal extension glides enhance durability",20,223161KE-S4-1.jpg,https://www.coasterfurniture.com/furniture/category/Bedroom-Sets/Lorient-Bedroom-Set/223161Q-S5B
223161KE-S5,Lorient 5-piece Eastern King Bedroom Set Black,Bedroom Sets,Eastern King Bed,,"Unite form and function in this bedroom set, where sculpted glamour meets modern refinement. Each piece is wrapped in a black velvet with quilted textures, crystal knobs, and reflective acrylic accents. The dresser features a clear tempered glass top and LED case lighting without the fireplace insert. Combined with the LED wingback bed, USB nightstand, and shaped frame mirror, the set delivers soft sophistication with everyday practicality.","95.5""w x 92.5""d x 63.25""h",252.48,coasterfurniture.com listed,"Bedroom set upholstered in a black velvet with quilted fronts and soft sheen | LED-lit wingback bed with tufted crown and sculpted sides creates a dramatic focal point | Dresser features eight drawers, LED trim, and a clear tempered glass top surface | Nightstand includes dual USB ports with USB-A and USB-C for smart device charging | Shaped frame mirror with built-in LED light for bright, flattering view | Solid rubberwood legs, crystal knobs, dovetail drawers, and metal extension glides enhance durability",20,223161KE-S5-1.jpg,https://www.coasterfurniture.com/furniture/category/Bedroom-Sets/Lorient-Bedroom-Set/223161Q-S5B
223161Q-S4B,Lorient 4-piece Queen Bedroom Set Black,Bedroom Sets,Queen Bed,,"This bedroom set transforms everyday rest into a radiant retreat, blending plush textures with ambient light. Upholstered in a black velvet, each piece is trimmed in LED lighting for a soft glow. The dresser features a built-in flame visualizer with a clear tempered glass top and wireless remote. Paired with a tufted LED wingback bed, solid rubberwood legs nightstand with dual USB ports, and a light-framed mirror, the collection balances comfort with luminous elegance.","80.25""w x 92.5""d x 63.25""h",213.88,coasterfurniture.com listed,"Bedroom set fully wrapped in a black velvet for rich contrast and soft texture | Crystal knobs, solid rubberwood legs, dovetail joinery, and LED mirror lighting complete the look | Dresser includes flame visualizer (no heat) with LED trim and wireless remote control | Nightstand includes dual USB charging with USB-A and USB-C for bedside convenience | Tempered glass tops on dresser and nightstand add polish and durable surface finish | Wingback bed features tufted headboard with LED crown accent and sculpted profile",20,223161Q-S4B-1.jpg,https://www.coasterfurniture.com/furniture/category/Bedroom-Sets/Lorient-Bedroom-Set/223161Q-S5B
223161Q-S5B,Lorient 5-piece Queen Bedroom Set Black,Bedroom Sets,Queen Bed,,"This bedroom set transforms everyday rest into a radiant retreat, blending plush textures with ambient light. Upholstered in a black velvet, each piece is trimmed in LED lighting for a soft glow. The dresser features a built-in flame visualizer with a clear tempered glass top and wireless remote. Paired with a tufted LED wingback bed, solid rubberwood legs nightstand with dual USB ports, and a light-framed mirror, the collection balances comfort with luminous elegance.","80.25""w x 92.5""d x 63.25""h",213.88,coasterfurniture.com listed,"Bedroom set fully wrapped in a black velvet for rich contrast and soft texture | Crystal knobs, solid rubberwood legs, dovetail joinery, and LED mirror lighting complete the look | Dresser includes flame visualizer (no heat) with LED trim and wireless remote control | Nightstand includes dual USB charging with USB-A and USB-C for bedside convenience | Tempered glass tops on dresser and nightstand add polish and durable surface finish | Wingback bed features tufted headboard with LED crown accent and sculpted profile",20,223161Q-S5B-1.jpg,https://www.coasterfurniture.com/furniture/category/Bedroom-Sets/Lorient-Bedroom-Set/223161Q-S5B
223161KW-S5,Lorient 5-piece California King Bedroom Set Black,Bedroom Sets,California King Bed,,"Unite form and function in this bedroom set, where sculpted glamour meets modern refinement. Each piece is wrapped in a black velvet with quilted textures, crystal knobs, and reflective acrylic accents. The dresser features a clear tempered glass top and LED case lighting without the fireplace insert. Combined with the LED wingback bed, USB nightstand, and shaped frame mirror, the set delivers soft sophistication with everyday practicality.","91.5""w x 96""d x 63.25""h",246.96,coasterfurniture.com listed,"Bedroom set upholstered in a black velvet with quilted fronts and soft sheen | LED-lit wingback bed with tufted crown and sculpted sides creates a dramatic focal point | Dresser features eight drawers, LED trim, and a clear tempered glass top surface | Nightstand includes dual USB ports with USB-A and USB-C for smart device charging | Shaped frame mirror with built-in LED light for bright, flattering view | Solid rubberwood legs, crystal knobs, dovetail drawers, and metal extension glides enhance durability",20,223161KW-S5-1.jpg,https://www.coasterfurniture.com/furniture/category/Bedroom-Sets/Lorient-Bedroom-Set/223161Q-S5B
223161Q-S5,Lorient 5-piece Queen Bedroom Set Black,Bedroom Sets,Queen Bed,,"Unite form and function in this bedroom set, where sculpted glamour meets modern refinement. Each piece is wrapped in a black velvet with quilted textures, crystal knobs, and reflective acrylic accents. The dresser features a clear tempered glass top and LED case lighting without the fireplace insert. Combined with the LED wingback bed, USB nightstand, and shaped frame mirror, the set delivers soft sophistication with everyday practicality.","80.25""w x 92.5""d x 63.25""h",213.88,coasterfurniture.com listed,"Bedroom set upholstered in a black velvet with quilted fronts and soft sheen | LED-lit wingback bed with tufted crown and sculpted sides creates a dramatic focal point | Dresser features eight drawers, LED trim, and a clear tempered glass top surface | Nightstand includes dual USB ports with USB-A and USB-C for smart device charging | Shaped frame Mirror with built-in LED light for bright, flattering view | Solid rubberwood legs, crystal knobs, dovetail drawers, and metal extension glides enhance durability",20,223161Q-S5-1.jpg,https://www.coasterfurniture.com/furniture/category/Bedroom-Sets/Lorient-Bedroom-Set/223161Q-S5B
223161Q-S4,Lorient 4-piece Queen Bedroom Set Black,Bedroom Sets,Queen Bed,,"Unite form and function in this bedroom set, where sculpted glamour meets modern refinement. Each piece is wrapped in a black velvet with quilted textures, crystal knobs, and reflective acrylic accents. The dresser features a clear tempered glass top and LED case lighting without the fireplace insert. Combined with the LED wingback bed, USB nightstand, and shaped frame mirror, the set delivers soft sophistication with everyday practicality.","80.25""w x 92.5""d x 63.25""h",213.88,coasterfurniture.com listed,"Bedroom set upholstered in a black velvet with quilted fronts and soft sheen | LED-lit wingback bed with tufted crown and sculpted sides creates a dramatic focal point | Dresser features eight drawers, LED trim, and a clear tempered glass top surface | Nightstand includes dual USB ports with USB-A and USB-C for smart device charging | Shaped frame mirror with built-in LED light for bright, flattering view | Solid rubberwood legs, crystal knobs, dovetail drawers, and metal extension glides enhance durability",20,223161Q-S4-1.jpg,https://www.coasterfurniture.com/furniture/category/Bedroom-Sets/Lorient-Bedroom-Set/223161Q-S5B
203500KE-S4L,Felicity 4-piece Eastern King Bedroom Set White High Gloss,Bedroom Sets,Eastern King Bed,Eastern King / 4 / With LED Dresser Mirror,"Sleek lines and integrated lighting define this contemporary bedroom set. The bed showcases a white high gloss headboard with built-in blue LED lighting, activated by a touch switch, and a faux leather upholstered frame for added refinement. Paired with a coordinating dresser mirror featuring perimeter LED lights and a touch sensor, the set balances utility with clean, modern design. Chrome hardware and smooth-glide drawers complete the polished look.","79.5""w x 86.5""d x 48.5""h",103.64,coasterfurniture.com listed,"Bedroom set featuring an LED panel bed and LED dresser mirror combination | Headboard includes touch-activated blue LED lighting in a high gloss frame | LED dresser mirror features perimeter lighting with touch sensor activation | Bed frame upholstered in soft, durable, and smooth white faux leather | Chrome-finished metal handles and feet add a refined modern touch | Storage drawers glide smoothly on durable metal extension hardware",17,203500KE-S4L-1.jpg,https://www.coasterfurniture.com/furniture/category/Bedroom-Sets/Felicity-Bedroom-Set-(LED-Bed)/203500Q-S5L
203500KE-S5L,Felicity 5-piece Eastern King Bedroom Set White High Gloss,Bedroom Sets,Eastern King Bed,Eastern King / 5 / With LED Dresser Mirror,"Sleek lines and integrated lighting define this contemporary bedroom set. The bed showcases a white high gloss headboard with built-in blue LED lighting, activated by a touch switch, and a faux leather upholstered frame for added refinement. Paired with a coordinating dresser mirror featuring perimeter LED lights and a touch sensor, the set balances utility with clean, modern design. Chrome hardware and smooth-glide drawers complete the polished look.","79.5""w x 86.5""d x 48.5""h",103.64,coasterfurniture.com listed,"Bed frame upholstered in soft, durable, and smooth white faux leather | LED dresser mirror features perimeter lighting with touch sensor activation | Headboard includes touch-activated blue LED lighting in a high gloss frame | Bedroom set featuring an LED panel bed and LED dresser mirror combination | Chrome-finished metal handles and feet add a refined modern touch | Storage drawers glide smoothly on durable metal extension hardware",20,203500KE-S5L-1.jpg,https://www.coasterfurniture.com/furniture/category/Bedroom-Sets/Felicity-Bedroom-Set-(LED-Bed)/203500Q-S5L
203500KW-S4L,Felicity 4-piece California King Bedroom Set White Gloss,Bedroom Sets,California King Bed,California King / 4 / With LED Dresser Mirror,"Sleek lines and integrated lighting define this contemporary bedroom set. The bed showcases a white high gloss headboard with built-in blue LED lighting, activated by a touch switch, and a faux leather upholstered frame for added refinement. Paired with a coordinating dresser mirror featuring perimeter LED lights and a touch sensor, the set balances utility with clean, modern design. Chrome hardware and smooth-glide drawers complete the polished look.","75.5""w x 91.5""d x 48.5""h",106.28,coasterfurniture.com listed,"LED dresser mirror features perimeter lighting with touch sensor activation | Bedroom set featuring an LED panel bed and LED dresser mirror combination | Chrome-finished metal handles and feet add a refined modern touch | Headboard includes touch-activated blue LED lighting in a high gloss frame | Bed frame upholstered in soft, durable, and smooth white faux leather | Storage drawers glide smoothly on durable metal extension hardware",17,203500KW-S4L-1.jpg,https://www.coasterfurniture.com/furniture/category/Bedroom-Sets/Felicity-Bedroom-Set-(LED-Bed)/203500Q-S5L
203500KW-S5L,Felicity 5-piece California King Bedroom Set White Gloss,Bedroom Sets,California King Bed,California King / 5 / With LED Dresser Mirror,"Sleek lines and integrated lighting define this contemporary bedroom set. The bed showcases a white high gloss headboard with built-in blue LED lighting, activated by a touch switch, and a faux leather upholstered frame for added refinement. Paired with a coordinating dresser mirror featuring perimeter LED lights and a touch sensor, the set balances utility with clean, modern design. Chrome hardware and smooth-glide drawers complete the polished look.","75.5""w x 91.5""d x 48.5""h",106.28,coasterfurniture.com listed,"Bed frame upholstered in soft, durable, and smooth white faux leather | Headboard includes touch-activated blue LED lighting in a high gloss frame | LED dresser mirror features perimeter lighting with touch sensor activation | Bedroom set featuring an LED panel bed and LED dresser mirror combination | Chrome-finished metal handles and feet add a refined modern touch | Storage drawers glide smoothly on durable metal extension hardware",20,203500KW-S5L-1.jpg,https://www.coasterfurniture.com/furniture/category/Bedroom-Sets/Felicity-Bedroom-Set-(LED-Bed)/203500Q-S5L
203500F-S4L,Felicity 4-piece Full Bedroom Set White High Gloss,Bedroom Sets,Full Bed,Full / 4 / With LED Dresser Mirror,"Sleek lines and integrated lighting define this contemporary bedroom set. The bed showcases a white high gloss headboard with built-in blue LED lighting, activated by a touch switch, and a faux leather upholstered frame for added refinement. Paired with a coordinating dresser mirror featuring perimeter LED lights and a touch sensor, the set balances utility with clean, modern design. Chrome hardware and smooth-glide drawers complete the polished look.","57.75""w x 81""d x 48.5""h",83.79,coasterfurniture.com listed,"Headboard includes touch-activated blue LED lighting in a high gloss frame | LED dresser mirror features perimeter lighting with touch sensor activation | Bed frame upholstered in soft, durable, and smooth white faux leather | Bedroom set featuring an LED panel bed and LED dresser mirror combination | Chrome-finished metal handles and feet add a refined modern touch | Storage drawers glide smoothly on durable metal extension hardware",15,203500F-S4L-1.jpg,https://www.coasterfurniture.com/furniture/category/Bedroom-Sets/Felicity-Bedroom-Set-(LED-Bed)/203500Q-S5L
203500F-S5L,Felicity 5-piece Full Bedroom Set White High Gloss,Bedroom Sets,Full Bed,Full / 5 / With LED Dresser Mirror,"Sleek lines and integrated lighting define this contemporary bedroom set. The bed showcases a white high gloss headboard with built-in blue LED lighting, activated by a touch switch, and a faux leather upholstered frame for added refinement. Paired with a coordinating dresser mirror featuring perimeter LED lights and a touch sensor, the set balances utility with clean, modern design. Chrome hardware and smooth-glide drawers complete the polished look.","57.75""w x 81""d x 48.5""h",83.79,coasterfurniture.com listed,"Bed frame upholstered in soft, durable, and smooth white faux leather | Headboard includes touch-activated blue LED lighting in a high gloss frame | LED dresser mirror features perimeter lighting with touch sensor activation | Bedroom set featuring an LED panel bed and LED dresser mirror combination | Chrome-finished metal handles and feet add a refined modern touch | Storage drawers glide smoothly on durable metal extension hardware",18,203500F-S5L-1.jpg,https://www.coasterfurniture.com/furniture/category/Bedroom-Sets/Felicity-Bedroom-Set-(LED-Bed)/203500Q-S5L
203500T-S4L,Felicity 4-piece Twin Bedroom Set White High Gloss,Bedroom Sets,Twin Bed,Twin / 4 / With LED Dresser Mirror,"Sleek lines and integrated lighting define this contemporary bedroom set. The bed showcases a white high gloss headboard with built-in blue LED lighting, activated by a touch switch, and a faux leather upholstered frame for added refinement. Paired with a coordinating dresser mirror featuring perimeter LED lights and a touch sensor, the set balances utility with clean, modern design. Chrome hardware and smooth-glide drawers complete the polished look.","42.25""w x 81""d x 48.5""h",70.56,coasterfurniture.com listed,"Bedroom set featuring an LED panel bed and LED dresser mirror combination | LED dresser mirror features perimeter lighting with touch sensor activation | Chrome-finished metal handles and feet add a refined modern touch | Storage drawers glide smoothly on durable metal extension hardware | Headboard includes touch-activated blue LED lighting in a high gloss frame | Bed frame upholstered in soft, durable, and smooth white faux leather",15,203500T-S4L-1.jpg,https://www.coasterfurniture.com/furniture/category/Bedroom-Sets/Felicity-Bedroom-Set-(LED-Bed)/203500Q-S5L
203500T-S5L,Felicity 5-piece Twin Bedroom Set White High Gloss,Bedroom Sets,Twin Bed,Twin / 5 / With LED Dresser Mirror,"Sleek lines and integrated lighting define this contemporary bedroom set. The bed showcases a white high gloss headboard with built-in blue LED lighting, activated by a touch switch, and a faux leather upholstered frame for added refinement. Paired with a coordinating dresser mirror featuring perimeter LED lights and a touch sensor, the set balances utility with clean, modern design. Chrome hardware and smooth-glide drawers complete the polished look.","42.25""w x 81""d x 48.5""h",70.56,coasterfurniture.com listed,"Bedroom set featuring an LED panel bed and LED dresser mirror combination | LED dresser mirror features perimeter lighting with touch sensor activation | Chrome-finished metal handles and feet add a refined modern touch | Storage drawers glide smoothly on durable metal extension hardware | Headboard includes touch-activated blue LED lighting in a high gloss frame | Bed frame upholstered in soft, durable, and smooth white faux leather",18,203500T-S5L-1.jpg,https://www.coasterfurniture.com/furniture/category/Bedroom-Sets/Felicity-Bedroom-Set-(LED-Bed)/203500Q-S5L
203500KE-S4,Felicity 4-piece Eastern King Bedroom Set White High Gloss,Bedroom Sets,Eastern King Bed,Eastern King / 4 / With Standard Dresser Mirror,"Modern design meets ambient lighting in this contemporary bedroom set. The bed features a white high gloss headboard with built-in blue LED lighting, activated by a convenient touch switch. A faux leather upholstered bed frame adds a refined touch, while matching storage elements offer smooth metal glides and chrome-finished details. With clean lines and integrated lighting, this set adds both functionality and visual impact to any modern bedroom.","79.5""w x 86.5""d x 48.5""h",103.64,coasterfurniture.com listed,"Bedroom set with a modern panel bed and integrated LED headboard lighting | Storage drawers include smooth metal extension glides for easy operation | Chrome-finished metal handles and feet deliver a sleek, modern accent | Designed for long-lasting performance with bold, contemporary appeal | White high gloss headboard features built-in blue LED light with touch switch | Bed frame upholstered in smooth, soft, and durable white faux leather",17,203500KE-S4-1.jpg,https://www.coasterfurniture.com/furniture/category/Bedroom-Sets/Felicity-Bedroom-Set-(LED-Bed)/203500Q-S5L
